id_tiempo,id_cliente,id_producto,id_region,id_vendedor,cantidad,precio_unitario,descuento,monto_total,canal_venta
214,196,34,6,4,7,7199.93,20,50399.51,Tienda
726,32,2,7,12,9,9615.64,5,86540.76,Online
93,25,43,10,8,5,6108.0,15,30540.0,Tienda
621,51,11,4,10,4,1274.65,5,5098.6,Online
138,104,50,6,4,7,8752.52,5,61267.64,Online
79,22,22,10,13,14,205.14,15,2871.96,Tienda
98,119,4,9,14,11,14362.08,20,157982.88,Tienda
537,3,14,1,15,18,1024.24,10,18436.32,Online
31,151,46,2,6,1,4325.1,20,4325.1,Tienda
611,135,45,1,4,4,4919.31,5,19677.24,Tienda
720,128,8,5,12,11,22574.62,5,248320.82,Online
425,1,13,10,11,20,1452.87,0,29057.4,Online
354,35,30,1,2,12,310.16,10,3721.92,Online
538,164,5,10,5,3,11374.76,15,34124.28,Online
406,136,34,8,6,10,8999.91,0,89999.1,Tienda
417,50,46,3,14,19,5406.37,0,102721.03,Tienda
517,38,30,2,4,7,310.16,10,2171.12,Tienda
79,24,26,5,15,11,127.29,0,1400.19,Online
548,105,37,1,14,10,14055.88,0,140558.8,Online
345,61,6,8,15,1,15679.75,10,15679.75,Online
48,133,7,2,2,14,7691.33,20,107678.62,Tienda
19,11,9,4,14,14,14292.32,10,200092.48,Distribuidor
369,100,27,7,15,17,204.33,15,3473.61,Tienda
702,117,34,2,6,1,8999.91,0,8999.91,Distribuidor
180,197,34,4,5,7,8999.91,0,62999.37,Distribuidor
440,131,27,9,3,12,240.39,0,2884.68,Tienda
496,109,50,9,11,4,8752.52,5,35010.08,Distribuidor
537,68,14,5,12,20,1138.05,0,22761.0,Distribuidor
567,2,24,9,8,4,235.71,0,942.84,Tienda
488,171,8,9,12,11,23762.76,0,261390.36,Distribuidor
218,60,18,6,10,5,820.9,5,4104.5,Tienda
379,116,31,1,10,2,15325.33,0,30650.66,Tienda
578,149,47,2,13,17,8949.5,0,152141.5,Online
17,183,44,8,5,19,7390.56,0,140420.64,Tienda
612,181,42,10,10,6,7641.97,5,45851.82,Distribuidor
586,97,29,5,14,14,20.86,10,292.04,Tienda
693,174,23,8,2,20,156.17,10,3123.4,Distribuidor
374,149,12,7,11,10,916.53,0,9165.3,Distribuidor
578,27,35,5,1,8,2826.77,0,22614.16,Tienda
200,45,37,4,2,10,13353.09,5,133530.9,Online
145,199,45,7,7,8,5178.22,0,41425.76,Tienda
717,6,21,9,8,2,162.23,5,324.46,Online
427,8,41,8,3,4,5255.3,5,21021.2,Tienda
234,134,6,10,4,10,16550.84,5,165508.4,Online
665,63,32,9,3,20,6645.13,20,132902.6,Tienda
292,1,13,6,7,18,1307.58,10,23536.44,Distribuidor
712,145,48,10,7,4,4364.66,20,17458.64,Online
151,104,37,10,13,18,11947.5,15,215055.0,Online
273,24,19,9,7,5,1102.23,5,5511.15,Tienda
75,56,11,1,9,12,1274.65,5,15295.8,Tienda
703,38,37,4,13,14,14055.88,0,196782.32,Tienda
124,65,46,4,13,19,5406.37,0,102721.03,Online
601,198,46,5,14,18,5406.37,0,97314.66,Tienda
169,123,8,4,1,2,20198.35,15,40396.7,Online
400,100,49,2,1,17,9589.65,5,163024.05,Online
77,21,37,4,14,13,13353.09,5,173590.17,Tienda
68,97,15,9,1,1,1741.7,0,1741.7,Tienda
644,156,47,2,14,9,8949.5,0,80545.5,Tienda
182,162,1,9,4,2,23387.58,5,46775.16,Distribuidor
642,37,7,1,12,15,8652.74,10,129791.1,Online
507,113,14,8,10,9,1138.05,0,10242.45,Online
459,36,36,7,13,6,16089.34,0,96536.04,Distribuidor
352,5,9,9,13,5,15086.34,5,75431.7,Online
485,99,3,1,3,16,4859.92,10,77758.72,Tienda
270,6,5,7,15,20,13382.07,0,267641.4,Tienda
200,51,18,4,8,18,864.11,0,15553.98,Online
322,92,3,3,4,5,4319.93,20,21599.65,Online
557,21,37,8,1,13,14055.88,0,182726.44,Online
81,155,42,3,1,6,7239.76,10,43438.56,Online
244,132,6,6,3,8,15679.75,10,125438.0,Tienda
353,97,1,2,4,18,23387.58,5,420976.44,Online
558,76,3,5,5,3,4589.92,15,13769.76,Tienda
331,13,13,3,14,6,1234.94,15,7409.64,Online
97,111,44,5,5,17,7390.56,0,125639.52,Distribuidor
699,65,38,2,7,8,3164.24,5,25313.92,Tienda
474,190,30,8,11,4,275.7,20,1102.8,Tienda
166,164,9,2,15,6,15880.36,0,95282.16,Tienda
187,27,4,4,5,19,17054.97,5,324044.43,Tienda
559,88,10,8,13,14,18218.05,0,255052.7,Tienda
436,60,23,9,4,20,164.84,5,3296.8,Distribuidor
698,82,44,7,1,17,7390.56,0,125639.52,Online
24,127,50,10,9,19,8291.86,10,157545.34,Tienda
122,117,44,8,12,14,7021.03,5,98294.42,Online
414,133,28,3,14,16,285.2,0,4563.2,Tienda
385,139,42,3,2,12,7239.76,10,86877.12,Tienda
644,90,13,6,11,6,1452.87,0,8717.22,Online
676,94,42,1,13,13,7239.76,10,94116.88,Online
704,68,8,7,10,15,19010.21,20,285153.15,Online
179,19,32,10,3,3,7891.09,5,23673.27,Online
608,11,16,9,10,13,1277.17,20,16603.21,Tienda
638,156,50,9,5,9,9213.18,0,82918.62,Tienda
130,10,21,6,13,1,136.62,20,136.62,Online
236,170,39,9,7,20,7622.09,10,152441.8,Distribuidor
257,130,10,5,11,20,16396.24,10,327924.8,Online
624,132,30,9,11,20,344.62,0,6892.4,Online
462,161,5,9,9,3,13382.07,0,40146.21,Tienda
451,24,40,6,15,2,4172.16,10,8344.32,Online
399,123,11,4,9,18,1274.65,5,22943.7,Tienda
630,116,31,5,7,6,15325.33,0,91951.98,Tienda
642,170,18,8,8,20,864.11,0,17282.2,Tienda
154,160,50,10,15,16,9213.18,0,147410.88,Tienda
158,34,28,6,9,16,256.68,10,4106.88,Tienda
40,165,9,9,6,16,12704.29,20,203268.64,Tienda
191,175,30,4,6,1,344.62,0,344.62,Online
680,93,2,7,7,9,8603.47,15,77431.23,Tienda
582,10,45,1,11,11,4660.4,10,51264.4,Online
181,200,24,6,14,9,200.35,15,1803.15,Online
536,101,25,8,10,9,187.68,0,1689.12,Online
626,76,31,3,11,5,15325.33,0,76626.65,Online
589,69,43,7,14,5,6467.29,10,32336.45,Distribuidor
586,27,5,6,7,7,12712.97,5,88990.79,Online
335,48,6,9,13,3,15679.75,10,47039.25,Online
351,100,5,3,10,16,13382.07,0,214113.12,Online
712,57,38,6,9,19,3330.78,0,63284.82,Tienda
516,28,36,9,12,12,16089.34,0,193072.08,Online
661,126,28,9,5,12,285.2,0,3422.4,Distribuidor
624,83,32,8,13,18,8306.41,0,149515.38,Tienda
199,79,12,10,2,9,916.53,0,8248.77,Distribuidor
77,29,38,8,10,17,2831.16,15,48129.72,Tienda
722,86,7,10,4,2,9614.16,0,19228.32,Online
372,54,7,7,5,2,9614.16,0,19228.32,Online
334,84,12,4,2,10,870.7,5,8707.0,Online
220,108,45,8,12,6,5178.22,0,31069.32,Tienda
436,115,31,6,1,17,15325.33,0,260530.61,Online
154,179,10,2,5,20,18218.05,0,364361.0,Distribuidor
362,46,27,8,7,3,240.39,0,721.17,Tienda
536,122,47,9,1,4,8054.55,10,32218.2,Tienda
7,70,34,6,3,5,8099.92,10,40499.6,Online
356,103,10,3,15,17,17307.15,5,294221.55,Online
438,107,45,1,6,11,4919.31,5,54112.41,Distribuidor
460,138,25,8,5,19,178.3,5,3387.7,Online
724,87,22,9,6,6,241.34,0,1448.04,Distribuidor
347,188,17,10,7,9,1049.07,5,9441.63,Distribuidor
628,74,1,3,9,11,22156.66,10,243723.26,Online
85,178,1,7,6,20,19694.81,20,393896.2,Online
44,40,37,5,6,1,11947.5,15,11947.5,Tienda
238,19,23,4,3,19,156.17,10,2967.23,Tienda
325,18,28,4,1,4,256.68,10,1026.72,Online
209,163,41,7,9,16,5531.9,0,88510.4,Tienda
292,134,42,9,10,4,8044.18,0,32176.72,Online
502,37,1,8,14,19,22156.66,10,420976.54,Tienda
652,113,40,5,11,8,4403.94,5,35231.52,Tienda
527,190,43,3,15,1,7185.88,0,7185.88,Online
72,135,10,4,13,7,14574.44,20,102021.08,Tienda
109,189,10,3,4,18,15485.34,15,278736.12,Tienda
147,166,30,1,11,5,344.62,0,1723.1,Online
9,24,11,9,4,3,1341.74,0,4025.22,Tienda
566,119,17,6,1,16,1104.28,0,17668.48,Tienda
724,23,47,8,3,16,8502.02,5,136032.32,Tienda
329,67,10,6,9,12,17307.15,5,207685.8,Tienda
159,147,15,1,6,16,1741.7,0,27867.2,Online
686,190,2,8,7,3,9615.64,5,28846.92,Distribuidor
105,101,45,1,9,18,5178.22,0,93207.96,Distribuidor
660,121,50,3,2,15,7370.54,20,110558.1,Tienda
223,145,50,10,3,7,9213.18,0,64492.26,Distribuidor
177,40,46,10,10,1,5406.37,0,5406.37,Distribuidor
176,26,11,7,13,7,1207.57,10,8452.99,Online
311,61,34,9,9,19,8999.91,0,170998.29,Online
372,180,26,4,13,6,127.29,0,763.74,Tienda
569,79,45,5,7,18,5178.22,0,93207.96,Online
504,57,30,3,13,15,310.16,10,4652.4,Online
584,86,36,5,14,8,12871.47,20,102971.76,Online
120,47,3,8,10,16,4859.92,10,77758.72,Tienda
192,147,39,3,8,19,8045.54,5,152865.26,Online
683,153,40,8,13,2,4635.73,0,9271.46,Tienda
220,126,43,6,3,16,6467.29,10,103476.64,Tienda
531,63,21,3,3,18,136.62,20,2459.16,Online
373,102,13,1,9,4,1452.87,0,5811.48,Online
272,195,41,9,8,2,4702.12,15,9404.24,Tienda
518,146,23,8,6,15,164.84,5,2472.6,Tienda
365,48,45,4,11,12,4660.4,10,55924.8,Tienda
42,52,26,1,5,2,114.56,10,229.12,Distribuidor
660,21,9,10,14,8,12704.29,20,101634.32,Tienda
69,89,10,3,4,11,18218.05,0,200398.55,Distribuidor
96,6,45,3,11,19,4401.49,15,83628.31,Tienda
680,7,21,2,5,19,153.69,10,2920.11,Online
523,50,38,1,10,9,2997.7,10,26979.3,Tienda
481,22,44,4,11,1,7021.03,5,7021.03,Tienda
118,38,23,7,1,3,156.17,10,468.51,Tienda
162,31,27,8,7,5,240.39,0,1201.95,Tienda
620,198,33,2,2,5,3660.95,0,18304.75,Online
186,11,37,2,10,13,14055.88,0,182726.44,Tienda
351,170,2,9,13,15,10121.73,0,151825.95,Tienda
637,192,40,4,1,8,4635.73,0,37085.84,Online
345,54,12,9,1,7,870.7,5,6094.9,Tienda
682,78,24,9,2,15,212.14,10,3182.1,Online
93,73,28,1,13,10,285.2,0,2852.0,Tienda
144,87,33,1,10,13,3294.86,10,42833.18,Tienda
294,97,8,3,1,5,23762.76,0,118813.8,Tienda
375,90,46,7,14,19,5406.37,0,102721.03,Tienda
220,184,2,10,10,1,8603.47,15,8603.47,Online
18,199,28,2,4,19,270.94,5,5147.86,Distribuidor
196,109,44,6,9,4,7390.56,0,29562.24,Online
134,55,34,1,5,12,8999.91,0,107998.92,Distribuidor
493,14,21,7,2,5,170.77,0,853.85,Online
570,127,20,5,1,6,1496.87,5,8981.22,Online
88,111,26,7,14,20,127.29,0,2545.8,Tienda
130,73,26,9,11,14,127.29,0,1782.06,Distribuidor
268,41,37,1,4,4,14055.88,0,56223.52,Tienda
61,32,26,1,10,10,127.29,0,1272.9,Online
577,197,42,8,6,13,6435.34,20,83659.42,Tienda
379,114,20,10,11,10,1418.08,10,14180.8,Tienda
435,45,18,4,5,12,864.11,0,10369.32,Tienda
258,119,41,7,1,4,5531.9,0,22127.6,Online
122,132,1,2,1,18,24618.51,0,443133.18,Online
103,116,43,7,5,14,6826.59,5,95572.26,Tienda
433,133,2,1,9,3,9615.64,5,28846.92,Online
687,94,23,8,2,4,147.49,15,589.96,Online
111,88,43,1,8,1,6108.0,15,6108.0,Online
463,27,25,4,1,17,187.68,0,3190.56,Tienda
49,74,7,6,9,8,9614.16,0,76913.28,Distribuidor
410,45,20,2,12,16,1575.65,0,25210.4,Online
187,90,22,9,14,1,229.27,5,229.27,Tienda
721,110,6,10,5,12,16550.84,5,198610.08,Tienda
6,86,14,4,11,7,1138.05,0,7966.35,Tienda
161,113,17,5,14,7,993.85,10,6956.95,Tienda
153,21,21,6,10,13,162.23,5,2108.99,Online
717,122,38,1,1,8,2831.16,15,22649.28,Online
435,26,14,5,6,9,1081.15,5,9730.35,Tienda
120,13,33,8,10,1,3294.86,10,3294.86,Tienda
259,10,3,1,12,15,5399.91,0,80998.65,Tienda
565,18,6,10,13,19,17421.94,0,331016.86,Tienda
323,64,22,2,6,9,229.27,5,2063.43,Tienda
623,129,44,1,13,2,7390.56,0,14781.12,Tienda
404,156,34,9,8,20,7649.92,15,152998.4,Tienda
604,113,31,2,14,3,15325.33,0,45975.99,Tienda
300,27,48,7,15,20,5183.04,5,103660.8,Online
496,74,26,1,8,4,127.29,0,509.16,Tienda
179,196,38,6,7,9,3330.78,0,29977.02,Online
609,75,27,10,10,17,216.35,10,3677.95,Distribuidor
16,18,17,5,3,20,1049.07,5,20981.4,Distribuidor
478,14,2,9,8,5,10121.73,0,50608.65,Tienda
109,23,11,7,1,18,1140.48,15,20528.64,Tienda
677,161,7,5,2,1,8652.74,10,8652.74,Tienda
86,61,28,6,11,18,228.16,20,4106.88,Tienda
609,130,6,10,8,20,16550.84,5,331016.8,Distribuidor
455,6,32,9,9,4,8306.41,0,33225.64,Tienda
520,8,17,2,9,10,883.42,20,8834.2,Distribuidor
142,42,10,2,8,9,18218.05,0,163962.45,Distribuidor
239,147,8,8,9,12,22574.62,5,270895.44,Online
64,7,14,5,9,1,1081.15,5,1081.15,Online
683,24,30,3,14,16,344.62,0,5513.92,Online
609,104,22,2,13,19,241.34,0,4585.46,Tienda
523,128,25,10,5,3,150.14,20,450.42,Tienda
573,130,11,3,8,20,1207.57,10,24151.4,Tienda
687,123,49,1,5,13,9589.65,5,124665.45,Online
121,67,39,2,13,12,8468.99,0,101627.88,Tienda
46,127,21,9,11,4,170.77,0,683.08,Online
708,142,4,9,4,16,17952.6,0,287241.6,Online
471,149,36,7,3,13,16089.34,0,209161.42,Online
431,180,21,5,14,2,145.15,15,290.3,Tienda
272,157,12,7,1,13,870.7,5,11319.1,Online
67,114,31,1,3,17,15325.33,0,260530.61,Tienda
164,92,46,10,13,4,5406.37,0,21625.48,Online
559,33,12,1,9,14,916.53,0,12831.42,Distribuidor
409,137,10,9,4,8,18218.05,0,145744.4,Tienda
265,102,21,8,3,14,170.77,0,2390.78,Distribuidor
589,18,4,7,1,17,17054.97,5,289934.49,Tienda
76,55,5,2,10,3,13382.07,0,40146.21,Distribuidor
614,164,12,3,14,8,916.53,0,7332.24,Distribuidor
219,122,44,7,15,14,7390.56,0,103467.84,Online
45,66,29,6,9,6,18.54,20,111.24,Tienda
718,6,24,3,6,13,235.71,0,3064.23,Distribuidor
507,38,43,5,2,9,6467.29,10,58205.61,Tienda
33,50,41,5,5,14,5531.9,0,77446.6,Online
65,121,23,8,15,19,164.84,5,3131.96,Distribuidor
130,180,18,5,10,3,777.7,10,2333.1,Tienda
559,139,31,1,14,18,13792.8,10,248270.4,Tienda
279,21,2,8,5,18,10121.73,0,182191.14,Tienda
334,160,33,3,15,4,3294.86,10,13179.44,Online
559,109,46,10,11,13,4325.1,20,56226.3,Tienda
595,102,48,10,9,8,4910.25,10,39282.0,Tienda
320,177,30,2,6,17,344.62,0,5858.54,Online
676,13,25,2,2,9,150.14,20,1351.26,Tienda
60,176,4,8,6,20,16157.34,10,323146.8,Online
46,90,47,2,2,13,7607.08,15,98892.04,Tienda
64,59,38,10,9,14,2997.7,10,41967.8,Tienda
213,108,16,6,4,18,1356.99,15,24425.82,Tienda
593,67,39,6,6,5,8468.99,0,42344.95,Tienda
51,7,15,10,11,13,1654.62,5,21510.06,Tienda
306,136,10,10,5,10,15485.34,15,154853.4,Online
384,175,2,5,13,10,8097.38,20,80973.8,Distribuidor
441,128,11,7,1,18,1207.57,10,21736.26,Online
15,80,21,6,7,14,170.77,0,2390.78,Distribuidor
348,138,19,1,10,16,1044.22,10,16707.52,Tienda
227,50,14,9,13,10,1024.24,10,10242.4,Tienda
378,67,8,7,15,14,23762.76,0,332678.64,Online
189,198,33,7,6,5,3111.81,15,15559.05,Tienda
647,86,25,10,10,2,187.68,0,375.36,Online
692,109,21,3,14,2,170.77,0,341.54,Online
186,196,49,8,7,6,10094.37,0,60566.22,Distribuidor
485,80,38,7,3,16,2997.7,10,47963.2,Tienda
29,27,25,2,3,20,187.68,0,3753.6,Online
515,65,35,9,13,4,2826.77,0,11307.08,Tienda
7,195,22,9,1,13,193.07,20,2509.91,Online
405,124,8,8,9,19,22574.62,5,428917.78,Online
609,92,37,8,15,3,14055.88,0,42167.64,Tienda
280,115,9,3,12,1,12704.29,20,12704.29,Tienda
653,109,8,2,3,9,20198.35,15,181785.15,Tienda
541,65,28,4,12,6,285.2,0,1711.2,Tienda
440,89,28,10,12,16,285.2,0,4563.2,Online
567,90,49,3,6,18,10094.37,0,181698.66,Distribuidor
131,32,4,9,12,17,17952.6,0,305194.2,Tienda
260,93,2,5,1,17,10121.73,0,172069.41,Online
669,95,2,5,11,14,10121.73,0,141704.22,Tienda
79,29,35,3,4,5,2402.75,15,12013.75,Online
550,158,23,8,11,15,173.52,0,2602.8,Distribuidor
407,196,37,4,4,3,13353.09,5,40059.27,Tienda
32,50,42,9,9,6,7641.97,5,45851.82,Online
486,91,18,1,11,6,734.49,15,4406.94,Tienda
396,64,48,1,5,3,4910.25,10,14730.75,Online
623,59,23,6,12,7,173.52,0,1214.64,Tienda
235,85,34,4,15,5,8999.91,0,44999.55,Online
717,163,41,2,9,2,4702.12,15,9404.24,Online
517,74,14,9,15,13,1081.15,5,14054.95,Online
177,72,14,5,5,14,1138.05,0,15932.7,Distribuidor
437,14,20,9,4,12,1575.65,0,18907.8,Tienda
486,155,8,10,4,12,21386.48,10,256637.76,Tienda
657,176,1,6,4,18,24618.51,0,443133.18,Tienda
467,129,7,9,11,4,9614.16,0,38456.64,Online
637,146,8,10,7,18,21386.48,10,384956.64,Distribuidor
159,196,30,10,1,17,327.39,5,5565.63,Online
720,35,13,8,2,11,1380.23,5,15182.53,Online
260,97,31,4,1,15,13792.8,10,206892.0,Tienda
390,182,23,5,3,20,164.84,5,3296.8,Online
664,58,26,10,8,7,108.2,15,757.4,Online
106,39,28,2,11,8,285.2,0,2281.6,Tienda
161,146,38,4,3,16,3330.78,0,53292.48,Tienda
729,148,44,9,15,17,5912.45,20,100511.65,Online
120,4,9,3,4,5,15880.36,0,79401.8,Online
709,134,26,7,8,1,127.29,0,127.29,Tienda
31,131,16,10,11,4,1596.46,0,6385.84,Distribuidor
125,3,29,9,2,16,20.86,10,333.76,Tienda
96,74,31,1,15,7,15325.33,0,107277.31,Tienda
327,167,43,4,11,18,7185.88,0,129345.84,Distribuidor
49,124,19,5,7,19,1102.23,5,20942.37,Tienda
200,81,1,5,7,18,22156.66,10,398819.88,Distribuidor
693,26,16,1,1,19,1596.46,0,30332.74,Online
413,47,45,1,6,1,4919.31,5,4919.31,Tienda
602,98,38,8,14,9,2664.62,20,23981.58,Online
48,112,33,7,15,1,2928.76,20,2928.76,Tienda
76,4,17,7,15,14,1104.28,0,15459.92,Online
721,58,21,5,1,3,153.69,10,461.07,Tienda
408,158,13,10,5,18,1452.87,0,26151.66,Tienda
629,4,35,6,13,16,2826.77,0,45228.32,Tienda
561,52,19,5,9,7,1102.23,5,7715.61,Online
578,160,27,7,3,18,216.35,10,3894.3,Online
540,60,34,9,7,15,8099.92,10,121498.8,Tienda
579,31,37,8,9,17,11947.5,15,203107.5,Distribuidor
75,94,36,1,6,16,14480.41,10,231686.56,Tienda
464,20,38,10,8,14,3330.78,0,46630.92,Distribuidor
243,33,27,1,2,1,216.35,10,216.35,Online
646,134,18,10,9,12,820.9,5,9850.8,Tienda
310,21,45,9,14,6,5178.22,0,31069.32,Online
143,19,13,8,6,19,1452.87,0,27604.53,Online
121,118,35,8,8,11,2261.42,20,24875.62,Online
142,125,29,5,7,3,20.86,10,62.58,Tienda
690,166,34,9,3,3,8999.91,0,26999.73,Online
412,36,31,7,5,20,13792.8,10,275856.0,Online
488,86,47,9,10,5,8054.55,10,40272.75,Online
271,185,9,6,5,2,13498.31,15,26996.62,Distribuidor
354,175,17,5,6,4,938.64,15,3754.56,Tienda
517,33,1,1,14,2,24618.51,0,49237.02,Tienda
375,128,11,1,12,5,1140.48,15,5702.4,Tienda
408,57,2,6,7,2,10121.73,0,20243.46,Online
217,35,12,5,14,2,870.7,5,1741.4,Distribuidor
573,157,24,6,15,6,223.92,5,1343.52,Tienda
92,125,7,9,11,9,9614.16,0,86527.44,Distribuidor
706,68,33,8,4,17,3660.95,0,62236.15,Online
555,198,41,6,1,14,5531.9,0,77446.6,Tienda
575,165,50,1,2,2,8291.86,10,16583.72,Online
625,46,32,8,15,12,6645.13,20,79741.56,Tienda
437,21,14,1,12,3,1138.05,0,3414.15,Online
583,35,23,4,1,15,173.52,0,2602.8,Online
607,81,43,1,1,3,6108.0,15,18324.0,Distribuidor
670,23,35,9,10,9,2261.42,20,20352.78,Tienda
716,76,39,4,13,18,7622.09,10,137197.62,Tienda
423,152,22,9,10,19,229.27,5,4356.13,Online
609,66,37,5,8,14,14055.88,0,196782.32,Tienda
91,160,40,9,15,14,3940.37,15,55165.18,Online
319,138,16,2,4,16,1596.46,0,25543.36,Distribuidor
340,12,47,3,6,3,8949.5,0,26848.5,Tienda
702,47,30,2,8,20,327.39,5,6547.8,Distribuidor
368,113,35,5,9,7,2261.42,20,15829.94,Tienda
156,108,16,9,1,8,1596.46,0,12771.68,Tienda
445,10,33,7,8,9,2928.76,20,26358.84,Online
258,77,5,9,9,18,13382.07,0,240877.26,Online
326,59,30,7,15,10,275.7,20,2757.0,Distribuidor
142,139,22,1,6,10,229.27,5,2292.7,Online
284,181,27,1,7,15,204.33,15,3064.95,Online
82,94,25,7,3,20,187.68,0,3753.6,Online
10,153,9,1,9,6,14292.32,10,85753.92,Distribuidor
505,162,23,5,12,11,173.52,0,1908.72,Online
240,26,14,2,2,20,1138.05,0,22761.0,Tienda
98,154,49,1,3,17,8075.5,20,137283.5,Online
455,175,16,7,1,10,1436.81,10,14368.1,Tienda
25,104,30,10,6,6,344.62,0,2067.72,Distribuidor
275,179,27,2,11,11,204.33,15,2247.63,Online
683,35,7,3,8,1,8172.04,15,8172.04,Distribuidor
61,3,14,3,14,19,1138.05,0,21622.95,Tienda
114,87,23,4,14,2,173.52,0,347.04,Tienda
355,168,29,10,5,6,18.54,20,111.24,Tienda
448,73,12,1,14,20,916.53,0,18330.6,Tienda
133,119,31,10,9,15,13792.8,10,206892.0,Online
604,173,17,6,11,12,993.85,10,11926.2,Online
68,13,9,1,7,8,14292.32,10,114338.56,Online
312,198,29,1,4,20,23.18,0,463.6,Tienda
285,90,50,3,1,19,9213.18,0,175050.42,Distribuidor
626,179,20,5,2,14,1575.65,0,22059.1,Online
97,57,38,6,15,10,2997.7,10,29977.0,Tienda
367,89,15,4,15,6,1393.36,20,8360.16,Online
47,93,29,7,2,19,23.18,0,440.42,Online
583,148,37,1,11,14,11244.7,20,157425.8,Online
560,16,44,2,9,19,7021.03,5,133399.57,Online
46,200,20,4,8,15,1496.87,5,22453.05,Tienda
224,170,25,4,10,5,168.91,10,844.55,Tienda
383,58,49,1,1,10,9589.65,5,95896.5,Online
161,86,11,6,1,15,1341.74,0,20126.1,Online
75,127,48,4,7,12,4637.46,15,55649.52,Online
189,74,24,2,8,5,200.35,15,1001.75,Tienda
642,48,18,10,12,6,820.9,5,4925.4,Tienda
316,85,40,2,2,8,4172.16,10,33377.28,Online
658,108,23,1,6,2,164.84,5,329.68,Online
423,131,29,5,4,18,22.02,5,396.36,Online
402,114,12,4,13,4,916.53,0,3666.12,Online
695,86,45,8,6,1,5178.22,0,5178.22,Tienda
556,116,6,6,14,19,16550.84,5,314465.96,Tienda
607,189,7,10,13,6,9614.16,0,57684.96,Tienda
237,62,38,7,11,6,3330.78,0,19984.68,Tienda
711,37,15,8,6,6,1567.53,10,9405.18,Online
473,119,38,1,12,6,3330.78,0,19984.68,Tienda
118,24,21,6,14,1,136.62,20,136.62,Online
194,111,3,3,2,18,5399.91,0,97198.38,Tienda
176,18,40,6,15,20,4172.16,10,83443.2,Distribuidor
500,186,46,1,11,4,5136.05,5,20544.2,Online
115,129,13,7,4,4,1380.23,5,5520.92,Tienda
84,187,2,10,15,11,9615.64,5,105772.04,Online
481,43,6,2,7,15,15679.75,10,235196.25,Tienda
347,61,25,8,9,2,168.91,10,337.82,Tienda
69,141,22,7,10,20,205.14,15,4102.8,Distribuidor
491,45,19,9,5,17,928.19,20,15779.23,Online
674,25,20,9,3,10,1339.3,15,13393.0,Online
56,46,27,9,4,16,240.39,0,3846.24,Tienda
235,35,37,3,1,18,14055.88,0,253005.84,Online
286,168,34,4,12,9,8999.91,0,80999.19,Online
68,108,21,6,10,17,153.69,10,2612.73,Tienda
690,33,36,1,3,7,14480.41,10,101362.87,Online
284,183,19,3,4,7,928.19,20,6497.33,Distribuidor
509,92,31,3,12,5,13792.8,10,68964.0,Distribuidor
199,11,38,3,9,8,3330.78,0,26646.24,Online
416,65,49,7,4,11,8580.21,15,94382.31,Online
609,60,2,8,8,2,10121.73,0,20243.46,Tienda
99,157,39,9,4,13,6775.19,20,88077.47,Online
667,42,21,10,2,3,153.69,10,461.07,Tienda
387,156,21,1,14,3,162.23,5,486.69,Distribuidor
543,56,18,2,13,19,777.7,10,14776.3,Online
554,71,2,2,10,8,8603.47,15,68827.76,Online
84,52,16,2,7,6,1596.46,0,9578.76,Tienda
415,143,39,6,14,17,8468.99,0,143972.83,Tienda
42,99,13,4,12,13,1380.23,5,17942.99,Online
524,101,18,6,6,5,864.11,0,4320.55,Online
261,77,50,1,8,19,9213.18,0,175050.42,Distribuidor
702,79,5,10,13,13,10705.66,20,139173.58,Online
352,3,40,5,11,8,4403.94,5,35231.52,Tienda
133,44,36,7,3,6,15284.87,5,91709.22,Tienda
151,66,17,4,13,4,1104.28,0,4417.12,Tienda
351,168,29,9,12,5,18.54,20,92.7,Online
527,132,41,1,9,5,5531.9,0,27659.5,Tienda
632,26,35,10,15,20,2261.42,20,45228.4,Tienda
729,22,20,10,10,8,1418.08,10,11344.64,Tienda
573,87,45,4,15,9,5178.22,0,46603.98,Online
192,94,42,1,6,10,6435.34,20,64353.4,Tienda
208,9,31,4,2,8,15325.33,0,122602.64,Online
541,128,37,7,1,12,11947.5,15,143370.0,Online
478,200,7,7,15,9,9614.16,0,86527.44,Tienda
464,103,43,10,12,9,6826.59,5,61439.31,Distribuidor
650,86,39,4,6,9,7622.09,10,68598.81,Distribuidor
483,70,26,7,7,14,127.29,0,1782.06,Distribuidor
391,17,18,7,4,20,777.7,10,15554.0,Distribuidor
351,74,19,6,1,5,1160.24,0,5801.2,Tienda
633,79,48,9,2,1,5183.04,5,5183.04,Tienda
610,37,15,6,13,6,1567.53,10,9405.18,Distribuidor
310,115,9,3,2,19,15880.36,0,301726.84,Distribuidor
283,35,1,4,6,8,24618.51,0,196948.08,Tienda
273,47,23,7,2,19,138.82,20,2637.58,Distribuidor
684,68,50,9,10,10,9213.18,0,92131.8,Online
120,78,40,6,15,6,3708.58,20,22251.48,Online
422,57,14,8,4,2,1081.15,5,2162.3,Online
661,176,35,2,8,1,2826.77,0,2826.77,Distribuidor
146,31,1,2,6,12,19694.81,20,236337.72,Tienda
570,72,22,6,3,15,241.34,0,3620.1,Online
181,111,41,9,13,9,4978.71,10,44808.39,Tienda
666,174,7,8,1,9,8172.04,15,73548.36,Online
168,166,17,1,12,7,993.85,10,6956.95,Tienda
